fold,sample_size,initial_fleet_hash,mechanism_id,dispatch_strategy,pricing_scenario,served_order_profit,lost_demand_cost,net_platform_profit,platform_revenue,platform_cost,capability_cost,remote_assistance_cost,fallback_expected_cost,supply_scenario,av_penetration,odd_profile
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,35146.78273461256,1180.0,33966.78273461256,56404.67259813307,21257.88986352052,1345.2333900779486,152.9892716407776,0.0,moderate,0.5,intersection_sensitive_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,35146.78273461256,1180.0,33966.78273461256,56404.67259813307,21257.88986352052,1345.2333900779486,152.9892716407776,0.0,moderate,0.5,uncertainty_sensitive_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,31885.24146726598,1190.0,30695.24146726598,57123.68054564897,25238.439078382988,469.9284897297621,50.228312492370605,0.0,moderate,0.5,moderate_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,31885.24146726598,1190.0,30695.24146726598,57123.68054564897,25238.439078382988,469.9284897297621,50.228312492370605,0.0,moderate,0.5,conservative_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,31885.24146726598,1190.0,30695.24146726598,57123.68054564897,25238.439078382988,469.9284897297621,50.228312492370605,0.0,moderate,0.5,mature_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,31885.24146726598,1190.0,30695.24146726598,57123.68054564897,25238.439078382988,469.9284897297621,50.228312492370605,0.0,moderate,0.5,intersection_sensitive_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,31885.24146726598,1190.0,30695.24146726598,57123.68054564897,25238.439078382988,469.9284897297621,50.228312492370605,0.0,moderate,0.5,uncertainty_sensitive_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,32590.64757434088,1180.0,31410.64757434088,57176.393048591184,24585.745474250303,477.5569663047791,46.656511306762695,0.0,moderate,0.5,moderate_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,32590.64757434088,1180.0,31410.64757434088,57176.393048591184,24585.745474250303,477.5569663047791,46.656511306762695,0.0,moderate,0.5,conservative_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,32590.64757434088,1180.0,31410.64757434088,57176.393048591184,24585.745474250303,477.5569663047791,46.656511306762695,0.0,moderate,0.5,mature_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,32590.64757434088,1180.0,31410.64757434088,57176.393048591184,24585.745474250303,477.5569663047791,46.656511306762695,0.0,moderate,0.5,intersection_sensitive_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,32590.64757434088,1180.0,31410.64757434088,57176.393048591184,24585.745474250303,477.5569663047791,46.656511306762695,0.0,moderate,0.5,uncertainty_sensitive_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,33581.35857453615,1170.0,32411.35857453615,55882.52424267183,22301.16566813568,746.9404013007879,132.23896598815918,0.0,moderate,0.5,moderate_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,31139.9752819564,1160.0,29979.9752819564,56017.33656921884,24877.361287262444,1378.1997834146025,771.2292432785034,0.0,moderate,0.5,moderate_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,35771.25459611715,1195.0,34576.25459611715,57892.26589608281,22121.011299965663,663.0624657720327,49.91211748123169,0.0,moderate,0.5,moderate_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,31629.7645903754,1130.0,30499.7645903754,56307.35692386293,24677.59233348753,821.0202129334211,190.86858987808228,0.0,moderate,0.5,moderate_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,31287.85894639006,1285.0,30002.85894639006,54890.57266342283,23602.71371703277,729.2194575816393,130.49242544174194,0.0,moderate,0.5,moderate_av
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,28045.37941827864,1200.0,26845.37941827864,57264.92508575429,29219.54566747566,0.0,0.0,0.0,moderate,0.0,conservative_av
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,28045.37941827864,1200.0,26845.37941827864,57264.92508575429,29219.54566747566,0.0,0.0,0.0,moderate,0.0,moderate_av
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,28045.37941827864,1200.0,26845.37941827864,57264.92508575429,29219.54566747566,0.0,0.0,0.0,moderate,0.0,mature_av
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,28045.37941827864,1200.0,26845.37941827864,57264.92508575429,29219.54566747566,0.0,0.0,0.0,moderate,0.0,intersection_sensitive_av
2,1500,f2a256434cd716db0af17c40793601979b91c17c580de102bd8741d4facf3f40,INT_AV0.00_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,28045.37941827864,1200.0,26845.37941827864,57264.92508575429,29219.54566747566,0.0,0.0,0.0,moderate,0.0,uncertainty_sensitive_av
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,30103.42168041339,1190.0,28913.42168041339,57268.42999395652,27165.008313543127,162.42069521546364,18.8472204208374,0.0,moderate,0.25,conservative_av
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,32741.198018591007,1180.0,31561.198018591007,56937.4336616643,24196.23564307329,622.838501766324,82.32241773605347,0.0,moderate,0.25,moderate_av
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,34568.00146593702,1180.0,33388.00146593702,56508.539166951945,21940.53770101493,1235.0873603373766,152.88507890701294,0.0,moderate,0.25,mature_av
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,31048.65531046922,1185.0,29863.65531046922,57179.849963993205,26131.194653523984,331.71050857007504,16.417006492614746,0.0,moderate,0.25,intersection_sensitive_av
2,1500,df6110ae40a8c1a53223c1791a6cc2fa85138144b550ad8e937ff426ae1f43c1,INT_AV0.25_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,31577.461268841183,1180.0,30397.461268841183,57150.86941016717,25573.408141326,359.6688988804817,18.58059597015381,0.0,moderate,0.25,uncertainty_sensitive_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,30771.59489411251,1200.0,29571.59489411251,57114.66266541084,26343.06777129833,212.61922270059583,18.8472204208374,0.0,moderate,0.5,conservative_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,33491.96636681799,1170.0,32321.966366817996,57095.28582502676,23603.31945820877,747.9579467773438,139.65265083312988,0.0,moderate,0.5,moderate_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,35146.78273461256,1180.0,33966.78273461256,56404.67259813307,21257.88986352052,1345.2333900779486,152.9892716407776,0.0,moderate,0.5,mature_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,31885.24146726598,1190.0,30695.24146726598,57123.68054564897,25238.439078382988,469.9284897297621,50.228312492370605,0.0,moderate,0.5,intersection_sensitive_av
2,1500,d9322babd189499956610877b248c22df3ae9196d212e12d27f427e06607a6af,INT_AV0.50_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,32590.64757434088,1180.0,31410.64757434088,57176.393048591184,24585.745474250303,477.5569663047791,46.656511306762695,0.0,moderate,0.5,uncertainty_sensitive_av
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,23531.72170775396,2730.0,20801.72170775396,43518.54070818996,19986.819000436,1699.120768845081,1459.850700378418,0.0,moderate,0.75,conservative_av
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,31045.593820250266,1790.0,29255.593820250266,50710.53133027871,19664.937510028445,2140.839178308845,1400.8234696388245,0.0,moderate,0.75,moderate_av
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,36176.424074476,1385.0,34791.424074476,54150.5036119108,17974.0795374348,2327.715020626784,813.0408668518066,0.0,moderate,0.75,mature_av
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,25926.5112825372,2425.0,23501.5112825372,45531.13931369669,19604.628031159496,1710.6313122957945,1238.4829721450806,0.0,moderate,0.75,intersection_sensitive_av
2,1500,39a668aed989979f226a85bdd856fde079c960335047a7c1414c7a1e56a94a48,INT_AV0.75_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,27383.361770956217,2435.0,24948.361770956217,45941.77710396249,18558.41533300628,1235.054667443037,735.2752838134766,0.0,moderate,0.75,uncertainty_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B0_minpickup_uniform,GlobalMatch-MinPickup,P0_uniform,33743.54432081454,855.0,32888.54432081454,60322.75029977439,26579.20597895985,2210.237610682845,911.6663913726808,856.7243928909302,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B1_mincost_uniform,GlobalMatch-MinOperatingCost,P0_uniform,38106.19769798522,860.0,37246.19769798522,60230.39310927473,22124.195411289507,917.7992085963488,166.34172821044922,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B2_oddgate_uniform,ODD Gate Only,P0_uniform,34800.39708256234,855.0,33945.39708256234,60322.75029977439,25522.353217212043,1360.623117133975,905.1320600509644,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B3_odd_price_shared,ODD-Gated Price-Aware Matching,P3_shared_comp,37691.48093233814,875.0,36816.48093233814,60834.19369127163,23142.712758933485,954.6724566668272,206.16384315490723,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B4_odd_price_avdiscount,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,36177.36252646328,825.0,35352.36252646328,59904.49387153606,23727.1313450728,997.456574216485,213.91186094284055,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B5_weighted_heuristic,Weighted Stakeholder Heuristic,P5_three_stakeholder_balanced,34706.00255625218,970.0,33736.00255625218,59021.44800704865,24315.44545079648,671.7771333903074,46.656198501586914,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,B6_three_stakeholder_balanced,Three-Stakeholder Balanced,P5_three_stakeholder_balanced,35723.19452548852,1000.0,34723.19452548852,58059.96721303761,22336.77268754909,852.2870906740427,78.82632541656494,0.0,moderate,0.5,moderate_av
3,1500,6248f21adeefb333b9babed93744efb7188432d513ca96c62596cb96544c7c6c,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,37809.25177184669,875.0,36934.25177184669,60813.27683371288,23004.02506186619,984.812741741538,232.50595140457156,0.0,abundant,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,37691.48093233814,875.0,36816.48093233814,60834.19369127163,23142.712758933485,954.6724566668272,206.16384315490723,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,37691.48093233814,875.0,36816.48093233814,60834.19369127163,23142.712758933485,954.6724566668272,206.16384315490723,0.0,moderate,0.5,conservative_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,37691.48093233814,875.0,36816.48093233814,60834.19369127163,23142.712758933485,954.6724566668272,206.16384315490723,0.0,moderate,0.5,mature_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,37691.48093233814,875.0,36816.48093233814,60834.19369127163,23142.712758933485,954.6724566668272,206.16384315490723,0.0,moderate,0.5,intersection_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,37691.48093233814,875.0,36816.48093233814,60834.19369127163,23142.712758933485,954.6724566668272,206.16384315490723,0.0,moderate,0.5,uncertainty_sensitive_av
3,1500,d0481d73f7a91b38d8ecb90f37dcee25fb5f0ad7abf850c93e01e36dcec9e46f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,38021.68471565961,865.0,37156.68471565961,60998.72830506047,22977.04358940085,957.0552360266448,198.1356053352356,0.0,tight,0.5,moderate_av
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,30073.52781771926,925.0,29148.52781771926,60954.45793609935,30880.9301183801,0.0,0.0,0.0,moderate,0.0,moderate_av
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,37235.17770922103,880.0,36355.17770922103,60794.89388549519,23559.71617627416,886.3427916914225,172.10591506958008,0.0,moderate,0.25,moderate_av
3,1500,b592f99cd06bda7508211ce0069b523c4f05d489800ee5b631eb9065a3244e2f,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,38202.97762904141,1110.0,37092.97762904141,58237.625998645584,20034.648369604176,2025.174928799272,1091.824110507965,0.0,moderate,0.75,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34600.48664200671,895.0,33705.48664200671,60960.88235602874,26360.39571402203,396.122798204422,74.06955051422119,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34600.48664200671,895.0,33705.48664200671,60960.88235602874,26360.39571402203,396.122798204422,74.06955051422119,0.0,moderate,0.5,conservative_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34600.48664200671,895.0,33705.48664200671,60960.88235602874,26360.39571402203,396.122798204422,74.06955051422119,0.0,moderate,0.5,mature_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34600.48664200671,895.0,33705.48664200671,60960.88235602874,26360.39571402203,396.122798204422,74.06955051422119,0.0,moderate,0.5,intersection_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34600.48664200671,895.0,33705.48664200671,60960.88235602874,26360.39571402203,396.122798204422,74.06955051422119,0.0,moderate,0.5,uncertainty_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,39650.83858512453,875.0,38775.83858512453,60493.222776511946,20842.38419138741,1251.3217893838882,62.01084804534912,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,39650.83858512453,875.0,38775.83858512453,60493.222776511946,20842.38419138741,1251.3217893838882,62.01084804534912,0.0,moderate,0.5,conservative_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,39650.83858512453,875.0,38775.83858512453,60493.222776511946,20842.38419138741,1251.3217893838882,62.01084804534912,0.0,moderate,0.5,mature_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,39650.83858512453,875.0,38775.83858512453,60493.222776511946,20842.38419138741,1251.3217893838882,62.01084804534912,0.0,moderate,0.5,intersection_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,39650.83858512453,875.0,38775.83858512453,60493.222776511946,20842.38419138741,1251.3217893838882,62.01084804534912,0.0,moderate,0.5,uncertainty_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34900.34746831492,900.0,34000.34746831492,60854.92331316325,25954.57584484832,549.0586062818766,91.3849754333496,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34900.34746831492,900.0,34000.34746831492,60854.92331316325,25954.57584484832,549.0586062818766,91.3849754333496,0.0,moderate,0.5,conservative_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34900.34746831492,900.0,34000.34746831492,60854.92331316325,25954.57584484832,549.0586062818766,91.3849754333496,0.0,moderate,0.5,mature_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34900.34746831492,900.0,34000.34746831492,60854.92331316325,25954.57584484832,549.0586062818766,91.3849754333496,0.0,moderate,0.5,intersection_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,34900.34746831492,900.0,34000.34746831492,60854.92331316325,25954.57584484832,549.0586062818766,91.3849754333496,0.0,moderate,0.5,uncertainty_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,36664.94125467555,890.0,35774.94125467555,60746.01579026977,24081.074535594213,596.4716930240393,17.037395477294922,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,36664.94125467555,890.0,35774.94125467555,60746.01579026977,24081.074535594213,596.4716930240393,17.037395477294922,0.0,moderate,0.5,conservative_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,36664.94125467555,890.0,35774.94125467555,60746.01579026977,24081.074535594213,596.4716930240393,17.037395477294922,0.0,moderate,0.5,mature_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,36664.94125467555,890.0,35774.94125467555,60746.01579026977,24081.074535594213,596.4716930240393,17.037395477294922,0.0,moderate,0.5,intersection_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P3_shared_comp,36664.94125467555,890.0,35774.94125467555,60746.01579026977,24081.074535594213,596.4716930240393,17.037395477294922,0.0,moderate,0.5,uncertainty_sensitive_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P0_uniform,38138.02721442454,860.0,37278.02721442454,60230.39310927473,22092.36589485019,956.7028390020132,184.7441411018372,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P1_platform_funded_comp,36357.009645071405,855.0,35502.009645071405,60322.75029977439,23965.74065470297,1329.5579751878977,584.1933674812317,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P2_passenger_funded_comp,39715.77495194914,875.0,38840.77495194914,61714.971621089935,21999.196669140794,832.0329445153475,60.04159688949585,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P4_av_discount_hv_comp,36177.36252646328,825.0,35352.36252646328,59904.49387153606,23727.1313450728,997.456574216485,213.91186094284055,0.0,moderate,0.5,moderate_av
3,1500,d59aec6f7ac7f5c4792c2435789bc08df2361cf1f977d6b637dd2e7871b42bbf,OFAT_BASE,ODD-Gated Price-Aware Matching,P5_three_stakeholder_balanced,35801.407443979915,995.0,34806.407443979915,58105.416526245404,22304.009082265493,928.7517579346896,151.85270166397095,0.0,moderate,0.5,moderate_av
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,30073.52781771926,925.0,29148.52781771926,60954.45793609935,30880.9301183801,0.0,0.0,0.0,moderate,0.0,conservative_av
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,30073.52781771926,925.0,29148.52781771926,60954.45793609935,30880.9301183801,0.0,0.0,0.0,moderate,0.0,moderate_av
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,30073.52781771926,925.0,29148.52781771926,60954.45793609935,30880.9301183801,0.0,0.0,0.0,moderate,0.0,mature_av
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,30073.52781771926,925.0,29148.52781771926,60954.45793609935,30880.9301183801,0.0,0.0,0.0,moderate,0.0,intersection_sensitive_av
3,1500,df5fd88496c40f9dd4fdf0709331ad04d4fd92343207d28e378f13d44cfc504b,INT_AV0.00_uncertainty_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,30073.52781771926,925.0,29148.52781771926,60954.45793609935,30880.9301183801,0.0,0.0,0.0,moderate,0.0,uncertainty_sensitive_av
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_conservative_av,ODD-Gated Price-Aware Matching,P3_shared_comp,33713.683256678974,895.0,32818.683256678974,61086.36879270735,27372.685536028373,288.1648442447185,37.7461633682251,0.0,moderate,0.25,conservative_av
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_moderate_av,ODD-Gated Price-Aware Matching,P3_shared_comp,37235.17770922103,880.0,36355.17770922103,60794.89388549519,23559.71617627416,886.3427916914225,172.10591506958008,0.0,moderate,0.25,moderate_av
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_mature_av,ODD-Gated Price-Aware Matching,P3_shared_comp,37722.35924799301,890.0,36832.35924799301,60493.11512695671,22770.755878963697,984.0068629682064,40.02116680145264,0.0,moderate,0.25,mature_av
3,1500,61b6f894dc958da09c84af32e76699bb98e0e025bed873e8b198d65de951f778,INT_AV0.25_intersection_sensitive_av,ODD-Gated Price-Aware Matching,P3_shared_comp,33717.65314270676,910.0,32807.65314270676,60774.87215151616,27057.2190088094,406.73047994077206,57.844467639923096,0.0,moderate,0.25,intersection_sensitive_av
