replication_id,operation_setting,match_rate,mean_waiting_time_sec,mean_pickup_time_sec,av_assignment_share,empty_vehicle_km,scenario_net_profit,idle_movement_interpretation
1,O0,0.8516824652838504,31.408234508958365,134.53391018881462,0.0037681605831921556,26229.725069569686,822428.2014130243,stay
1,O1,0.8745583965860996,27.40992490826009,132.05907892626712,0.019937806841247463,63567.34742497603,884986.7255079882,joint_hv_idle_proxy_plus_av_rebalancing_package
1,O2,0.8458235685053692,24.67917291289739,105.45209071609501,0.004569656241922977,20419.636918940054,806159.0840301716,stay
1,O3,0.8728794291510721,22.576523507548664,103.6770149107644,0.020346827758242418,59283.55567087284,879284.3680259946,joint_hv_idle_proxy_plus_av_rebalancing_package
