replication_id,strategy,operation_setting,request_time_scenario,orders,served_orders,cancelled_orders,match_rate,cancel_rate,condition_known_orders,condition_unknown_orders,unknown_condition_served,mean_waiting_time_sec,mean_pickup_time_sec,mean_passenger_gc,av_assignment_share,av_odd_violation,hv_income,hv_stress_burden,av_vehicle_hour_share,empty_vehicle_km,operating_contribution,lost_demand_cost,av_fixed_cost,depot_cost,empty_movement_cost,preassignment_failure_cost,scenario_net_profit,matching_solver,max_matching_runtime_sec,peak_candidate_edge_count,orders_hitting_candidate_cap,candidate_truncation_rate_mean,summary_path
1,ODD-Gated Price-Aware,O0,RT-Base,114356,97395,16961,0.8516824652838504,0.14831753471614956,112165,2191,1785,31.408234508958365,134.53391018881462,24.20209024480109,0.0037681605831921556,0,1452052.382973176,50162.786336521305,0.04987547137244132,26229.725069569686,1042389.1189338953,203532.0,8160.0,400.0,7868.917520870906,0.0,822428.2014130243,sparse_networkx_max_weight_matching,0.358502100003534,1266,366581,0.7868859803210302,stage4\output\decoupled_abm\replication=1\O0\ODD_Gated_Price_Aware\RT-Base\summary.json
1,ODD-Gated Price-Aware,O1,RT-Base,114356,100011,14345,0.8745583965860996,0.12544160341390045,112165,2191,1849,27.40992490826009,132.05907892626712,24.10541829924969,0.019937806841247463,0,1462165.319431773,50652.51332771778,0.04987547137244132,63567.34742497603,1084756.929735481,172140.0,8160.0,400.0,19070.20422749281,0.0,884986.7255079882,sparse_networkx_max_weight_matching,0.5477310999995098,1129,285392,0.6425841801077504,stage4\output\decoupled_abm\replication=1\O1\ODD_Gated_Price_Aware\RT-Base\summary.json
1,ODD-Gated Price-Aware,O2,RT-Base,114356,96725,17631,0.8458235685053692,0.1541764314946308,112165,2191,1837,24.67917291289739,105.45209071609501,23.922308363212657,0.004569656241922977,0,1433118.9836981236,49736.40058107178,0.04987547137244132,20419.636918940054,1032416.9751058536,211572.0,8160.0,400.0,6125.891075682016,0.0,806159.0840301716,sparse_networkx_max_weight_matching,0.42765099999087397,1203,361735,0.8047124733835259,stage4\output\decoupled_abm\replication=1\O2\ODD_Gated_Price_Aware\RT-Base\summary.json
1,ODD-Gated Price-Aware,O3,RT-Base,114356,99819,14537,0.8728794291510721,0.12712057084892792,112165,2191,1882,22.576523507548664,103.6770149107644,23.872457696709482,0.020346827758242418,0,1453512.5106141963,50512.50677330295,0.04987547137244132,59283.55567087284,1080073.4347272564,174444.0,8160.0,400.0,17785.06670126185,0.0,879284.3680259946,sparse_networkx_max_weight_matching,0.4694795000104932,1093,291647,0.705346035213997,stage4\output\decoupled_abm\replication=1\O3\ODD_Gated_Price_Aware\RT-Base\summary.json
