order_id,link_id,source_point_seq,timestamp,is_interpolated,transition_path_status,route_sequence,route_max_sequence,route_position,osm_id,code,fclass,name,ref,oneway,maxspeed,layer,bridge,tunnel,from_node,to_node,road_class,road_name,speed_limit,lane_num,oneway_code,oneway_direction,length_m,signal,source_link_id,segment_index,topology_layer,topology_bridge,topology_tunnel,topology_version,topology_connector,candidate_eligible,connector_semantics
02f77db30ffc4e9641694fcde8bec106,grade_transition_connector__684,23,1477200433,True,directed,9,65,internal,,,,,,,,,,,8173,22082,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,684,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|primary->primary"
02f77db30ffc4e9641694fcde8bec106,grade_transition_connector__685,23,1477200433,True,directed,11,65,internal,,,,,,,,,,,8174,22083,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,685,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|primary->primary"
02f77db30ffc4e9641694fcde8bec106,grade_transition_connector__686,23,1477200433,True,directed,13,65,internal,,,,,,,,,,,8175,21138,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,686,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|primary->primary"
02f77db30ffc4e9641694fcde8bec106,grade_transition_connector__682,23,1477200433,True,directed,15,65,internal,,,,,,,,,,,8149,21139,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,682,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|primary->primary"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__469,114,1477202693,True,directed,24,118,internal,,,,,,,,,,,4906,21572,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,469,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', False, False)|secondary_link->secondary"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__472,132,1477202747,True,directed,26,118,internal,,,,,,,,,,,4916,21573,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,472,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', False, False)->('0', False, False)|secondary->secondary_link"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__1429,270,1477203178,True,directed,68,118,internal,,,,,,,,,,,15193,22693,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,1429,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|trunk->trunk||('0', False, False)->('1', True, False)|trunk->trunk_link"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2211,271,1477203181,True,directed,70,118,internal,,,,,,,,,,,22692,23521,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,2211,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('2', True, False)|trunk->trunk||('1', True, False)->('2', True, False)|trunk_link->trunk"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2213,271,1477203181,True,directed,72,118,internal,,,,,,,,,,,22703,23522,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,2213,transition,False,False,xian_2017_core_noded_v4,True,False,"('2', True, False)->('1', True, False)|trunk->trunk||('2', True, False)->('1', True, False)|trunk->trunk_link"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2214,271,1477203181,True,directed,77,118,internal,,,,,,,,,,,22705,23523,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,2214,transition,False,False,xian_2017_core_noded_v4,True,False,"('2', True, False)->('1', True, False)|trunk->trunk||('2', True, False)->('1', True, False)|trunk->trunk_link"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2212,271,1477203181,True,directed,79,118,internal,,,,,,,,,,,22695,23524,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,2212,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('2', True, False)|trunk->trunk||('2', True, False)->('1', True, False)|trunk->trunk_link"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2211,272,1477203184,True,directed,84,118,internal,,,,,,,,,,,22692,23521,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,2211,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('2', True, False)|trunk->trunk||('1', True, False)->('2', True, False)|trunk_link->trunk"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2213,281,1477203211,True,directed,86,118,internal,,,,,,,,,,,22703,23522,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,2213,transition,False,False,xian_2017_core_noded_v4,True,False,"('2', True, False)->('1', True, False)|trunk->trunk||('2', True, False)->('1', True, False)|trunk->trunk_link"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2214,282,1477203214,True,directed,91,118,internal,,,,,,,,,,,22705,23523,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,2214,transition,False,False,xian_2017_core_noded_v4,True,False,"('2', True, False)->('1', True, False)|trunk->trunk||('2', True, False)->('1', True, False)|trunk->trunk_link"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2212,282,1477203214,True,directed,93,118,internal,,,,,,,,,,,22695,23524,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,2212,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('2', True, False)|trunk->trunk||('2', True, False)->('1', True, False)|trunk->trunk_link"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2211,282,1477203214,True,directed,98,118,internal,,,,,,,,,,,22692,23521,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,2211,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('2', True, False)|trunk->trunk||('1', True, False)->('2', True, False)|trunk_link->trunk"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__2213,282,1477203214,True,directed,100,118,internal,,,,,,,,,,,22703,23522,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,2213,transition,False,False,xian_2017_core_noded_v4,True,False,"('2', True, False)->('1', True, False)|trunk->trunk||('2', True, False)->('1', True, False)|trunk->trunk_link"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__1440,284,1477203220,True,directed,102,118,internal,,,,,,,,,,,15236,22704,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,1440,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|trunk->trunk||('1', True, False)->('0', False, False)|trunk_link->trunk"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__1441,298,1477203262,True,directed,105,118,internal,,,,,,,,,,,15237,21641,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,1441,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', False, False)|trunk->trunk"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__1442,301,1477203272,True,directed,107,118,destination_near,,,,,,,,,,,15264,21642,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,1442,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', False, False)|trunk->trunk"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__1443,351,1477203423,True,directed,110,118,destination_near,,,,,,,,,,,15266,23618,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,1443,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('3', True, False)|trunk->trunk"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__1447,376,1477203498,True,directed,112,118,destination_near,,,,,,,,,,,15347,23619,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,1447,transition,False,False,xian_2017_core_noded_v4,True,False,"('3', True, False)->('0', False, False)|trunk->trunk"
0cd8b66127239c9abb7e7b67c460c9ba,grade_transition_connector__1448,382,1477203516,True,directed,116,118,destination_near,,,,,,,,,,,15348,22712,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,1448,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|trunk->trunk"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__80,98,1477221063,True,directed,12,102,internal,,,,,,,,,,,85,7188,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,80,transition,False,False,xian_2017_core_noded_v4,True,False,"('-1', False, True)->('0', False, False)|primary->primary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__79,102,1477221080,True,directed,14,102,internal,,,,,,,,,,,84,7186,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,79,transition,False,False,xian_2017_core_noded_v4,True,False,"('-1', False, True)->('0', False, False)|primary->primary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__498,123,1477221146,True,directed,20,102,internal,,,,,,,,,,,5383,21888,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,498,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__503,127,1477221180,True,directed,22,102,internal,,,,,,,,,,,5458,21889,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,503,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__504,127,1477221180,True,directed,24,102,internal,,,,,,,,,,,5459,21114,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,504,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__670,127,1477221180,True,directed,26,102,internal,,,,,,,,,,,7416,21115,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,670,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, True)->('0', False, False)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__671,127,1477221180,True,directed,30,102,internal,,,,,,,,,,,7427,21116,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,671,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, True)->('0', False, False)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__505,127,1477221180,True,directed,32,102,internal,,,,,,,,,,,5460,21117,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,505,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__506,127,1477221180,True,directed,34,102,internal,,,,,,,,,,,5461,21890,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,506,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__499,127,1477221180,True,directed,36,102,internal,,,,,,,,,,,5384,21891,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,499,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__500,129,1477221201,True,directed,40,102,internal,,,,,,,,,,,5435,22066,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,500,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|tertiary->tertiary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__665,129,1477221201,True,directed,42,102,internal,,,,,,,,,,,7307,22067,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,665,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|tertiary->tertiary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__666,129,1477221201,True,directed,44,102,internal,,,,,,,,,,,7308,21132,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,666,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|tertiary->tertiary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__667,129,1477221201,True,directed,46,102,internal,,,,,,,,,,,7309,21133,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,667,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, True)->('0', False, False)|tertiary->tertiary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__669,130,1477221216,True,directed,55,102,internal,,,,,,,,,,,7318,21128,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,669,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, True)->('0', False, False)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__663,130,1477221216,True,directed,57,102,internal,,,,,,,,,,,7305,21129,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,663,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__664,130,1477221216,True,directed,59,102,internal,,,,,,,,,,,7306,21886,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,664,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__501,130,1477221216,True,directed,61,102,internal,,,,,,,,,,,5455,21887,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,501,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|secondary->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__679,217,1477221515,True,directed,76,102,internal,,,,,,,,,,,7803,21134,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,679,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, True)->('0', False, False)|primary_link->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__678,217,1477221515,True,directed,78,102,internal,,,,,,,,,,,7800,21135,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,678,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, True)->('0', False, False)|primary_link->secondary"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__681,217,1477221515,True,directed,85,102,internal,,,,,,,,,,,7842,21136,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,681,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|secondary->primary_link"
0deb580a8c0082a72b67eead88739e47,grade_transition_connector__680,217,1477221515,True,directed,87,102,internal,,,,,,,,,,,7840,21137,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,680,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|secondary->primary_link"
0f7533ef6be0cfb8481c22ee575f8dcf,grade_transition_connector__1444,170,1477196367,True,directed,16,40,internal,,,,,,,,,,,15277,22707,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,1444,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|trunk->trunk||('1', True, False)->('0', False, False)|trunk_link->trunk"
0f7533ef6be0cfb8481c22ee575f8dcf,grade_transition_connector__2214,174,1477196379,True,directed,18,40,internal,,,,,,,,,,,22705,23523,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,2214,transition,False,False,xian_2017_core_noded_v4,True,False,"('2', True, False)->('1', True, False)|trunk->trunk||('2', True, False)->('1', True, False)|trunk->trunk_link"
0f7533ef6be0cfb8481c22ee575f8dcf,grade_transition_connector__2212,183,1477196409,True,directed,20,40,internal,,,,,,,,,,,22695,23524,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,2212,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('2', True, False)|trunk->trunk||('2', True, False)->('1', True, False)|trunk->trunk_link"
0f7533ef6be0cfb8481c22ee575f8dcf,grade_transition_connector__1430,185,1477196415,True,directed,22,40,internal,,,,,,,,,,,15208,22696,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,1430,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|trunk->trunk||('0', False, False)->('1', True, False)|trunk->trunk_link"
0f7533ef6be0cfb8481c22ee575f8dcf,grade_transition_connector__488,213,1477196499,True,directed,31,40,internal,,,,,,,,,,,5183,21585,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,488,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', False, False)->('0', False, False)|trunk->trunk||('1', False, False)->('0', False, False)|trunk->trunk_link"
0f7533ef6be0cfb8481c22ee575f8dcf,grade_transition_connector__490,231,1477196557,True,directed,33,40,internal,,,,,,,,,,,5190,21586,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,490,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', False, False)->('0', False, False)|trunk->trunk"
118a7c6437e5bccd4f9dd8583484ecba,grade_transition_connector__56,60,1477219837,True,directed,8,42,internal,,,,,,,,,,,60,5447,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,56,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('-1', False, True)|primary->primary"
118a7c6437e5bccd4f9dd8583484ecba,grade_transition_connector__57,62,1477219843,True,directed,10,42,internal,,,,,,,,,,,61,5448,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,57,transition,False,False,xian_2017_core_noded_v4,True,False,"('-1', False, True)->('0', False, False)|primary->primary"
118a7c6437e5bccd4f9dd8583484ecba,grade_transition_connector__59,133,1477220062,True,directed,22,42,internal,,,,,,,,,,,63,5381,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,59,transition,False,False,xian_2017_core_noded_v4,True,False,"('-1', False, True)->('0', False, False)|primary->primary"
118a7c6437e5bccd4f9dd8583484ecba,grade_transition_connector__59,134,1477220065,True,directed,24,42,internal,,,,,,,,,,,63,5381,topology_connector,grade_transition_connector,,,B,both,0.0,,grade_transition_connector,59,transition,False,False,xian_2017_core_noded_v4,True,False,"('-1', False, True)->('0', False, False)|primary->primary"
118a7c6437e5bccd4f9dd8583484ecba,grade_transition_connector__498,135,1477220068,True,directed,27,42,internal,,,,,,,,,,,5383,21888,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,498,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|secondary->secondary"
118a7c6437e5bccd4f9dd8583484ecba,grade_transition_connector__503,138,1477220077,True,directed,29,42,internal,,,,,,,,,,,5458,21889,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,503,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|secondary->secondary"
118a7c6437e5bccd4f9dd8583484ecba,grade_transition_connector__504,139,1477220080,True,directed,31,42,internal,,,,,,,,,,,5459,21114,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,504,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|secondary->secondary"
118a7c6437e5bccd4f9dd8583484ecba,grade_transition_connector__670,140,1477220083,True,directed,33,42,internal,,,,,,,,,,,7416,21115,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,670,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, True)->('0', False, False)|secondary->secondary"
14e3acf2ceba3f4ec5d099c21a6932cd,grade_transition_connector__467,217,1477182904,True,directed,19,63,internal,,,,,,,,,,,4823,21875,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,467,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|primary->primary"
14e3acf2ceba3f4ec5d099c21a6932cd,grade_transition_connector__494,218,1477182907,True,directed,21,63,internal,,,,,,,,,,,5245,21876,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,494,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|primary->primary"
14e3acf2ceba3f4ec5d099c21a6932cd,grade_transition_connector__644,317,1477183219,True,directed,37,63,internal,,,,,,,,,,,7182,22052,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,644,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|primary->primary"
14e3acf2ceba3f4ec5d099c21a6932cd,grade_transition_connector__646,319,1477183225,True,directed,39,63,internal,,,,,,,,,,,7189,22053,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,646,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|primary->primary"
14e3acf2ceba3f4ec5d099c21a6932cd,grade_transition_connector__647,322,1477183234,True,directed,41,63,internal,,,,,,,,,,,7190,21122,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,647,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('0', False, True)|primary->primary"
14e3acf2ceba3f4ec5d099c21a6932cd,grade_transition_connector__650,323,1477183237,True,directed,43,63,internal,,,,,,,,,,,7193,21123,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,650,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, True)->('0', False, False)|primary->primary"
18e730f03be271bffecc62f3ba225350,grade_transition_connector__1448,115,1477221635,True,directed,28,78,internal,,,,,,,,,,,15348,22712,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,1448,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|trunk->trunk"
18e730f03be271bffecc62f3ba225350,grade_transition_connector__1497,119,1477221653,True,directed,32,78,internal,,,,,,,,,,,16150,22713,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,1497,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|trunk->trunk"
18e730f03be271bffecc62f3ba225350,grade_transition_connector__1501,192,1477221879,True,directed,53,78,internal,,,,,,,,,,,16175,21650,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,1501,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', False, False)->('0', False, False)|trunk_link->trunk_link"
18e730f03be271bffecc62f3ba225350,grade_transition_connector__1502,209,1477221933,True,directed,55,78,internal,,,,,,,,,,,16199,21651,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,1502,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', False, False)->('0', False, False)|trunk->trunk||('1', False, False)->('0', False, False)|trunk_link->trunk"
18e730f03be271bffecc62f3ba225350,grade_transition_connector__1505,241,1477222032,True,directed,59,78,internal,,,,,,,,,,,16209,22788,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,1505,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|trunk->trunk"
18e730f03be271bffecc62f3ba225350,grade_transition_connector__1579,274,1477222134,True,directed,62,78,internal,,,,,,,,,,,17080,22834,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,1579,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|trunk->trunk"
26b97d801dc145aa62e03ec9fd31e2e8,grade_transition_connector__2113,18,1477206972,True,directed,2,25,origin_near,,,,,,,,,,,21581,21849,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,2113,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', False, False)->('1', True, False)|trunk->trunk"
26b97d801dc145aa62e03ec9fd31e2e8,grade_transition_connector__2167,29,1477207005,True,directed,5,25,internal,,,,,,,,,,,21860,23385,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,2167,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('2', True, False)|trunk->trunk"
26b97d801dc145aa62e03ec9fd31e2e8,grade_transition_connector__2169,40,1477207038,True,directed,7,25,internal,,,,,,,,,,,21883,23386,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,2169,transition,False,False,xian_2017_core_noded_v4,True,False,"('2', True, False)->('1', True, False)|trunk->trunk"
26b97d801dc145aa62e03ec9fd31e2e8,grade_transition_connector__479,61,1477207101,True,directed,10,25,internal,,,,,,,,,,,5105,21870,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,479,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|trunk->trunk"
26b97d801dc145aa62e03ec9fd31e2e8,grade_transition_connector__477,66,1477207116,True,directed,12,25,internal,,,,,,,,,,,5100,21583,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,477,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', False, False)|tertiary_link->trunk||('0', False, False)->('1', False, False)|trunk->trunk||('0', False, False)->('1', False, False)|trunk_link->trunk"
26b97d801dc145aa62e03ec9fd31e2e8,grade_transition_connector__482,66,1477207116,True,directed,14,25,internal,,,,,,,,,,,5141,21584,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,482,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', False, False)->('0', False, False)|trunk->trunk"
26b97d801dc145aa62e03ec9fd31e2e8,grade_transition_connector__477,86,1477207179,True,directed,20,25,internal,,,,,,,,,,,5100,21583,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,477,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', False, False)|tertiary_link->trunk||('0', False, False)->('1', False, False)|trunk->trunk||('0', False, False)->('1', False, False)|trunk_link->trunk"
26b97d801dc145aa62e03ec9fd31e2e8,grade_transition_connector__482,99,1477207221,True,directed,22,25,internal,,,,,,,,,,,5141,21584,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,482,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', False, False)->('0', False, False)|trunk->trunk"
26b97d801dc145aa62e03ec9fd31e2e8,grade_transition_connector__483,102,1477207230,True,directed,24,25,destination_near,,,,,,,,,,,5142,21899,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,483,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|trunk->trunk"
27cb35cc1df418593b1dd8f7cddf1870,grade_transition_connector__476,35,1477196421,True,directed,7,11,internal,,,,,,,,,,,5097,21864,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,476,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|trunk_link->trunk_link"
2851a1026f486cdd1b613d6fde12434a,grade_transition_connector__1633,7,1477232793,True,directed,3,51,origin_near,,,,,,,,,,,17416,22896,topology_connector,grade_transition_connector,,,F,forward,0.0,,grade_transition_connector,1633,transition,False,False,xian_2017_core_noded_v4,True,False,"('1', True, False)->('0', False, False)|tertiary->tertiary"
2851a1026f486cdd1b613d6fde12434a,grade_transition_connector__1599,15,1477232817,True,directed,7,51,internal,,,,,,,,,,,17295,22853,topology_connector,grade_transition_connector,,,T,reverse,0.0,,grade_transition_connector,1599,transition,False,False,xian_2017_core_noded_v4,True,False,"('0', False, False)->('1', True, False)|tertiary->tertiary"
