date,order_id,from_link_id,to_link_id,reason
20161019,1acb70fcaee8c88c7c86c7dde7095b5f,142320604_2589,28340418_2560,flagged_direction_gap
20161019,1acb70fcaee8c88c7c86c7dde7095b5f,28340418_2560,334648929_2545,flagged_direction_gap
20161019,1acb70fcaee8c88c7c86c7dde7095b5f,334648919_2377,142432186_2353,flagged_direction_gap
20161019,1acb70fcaee8c88c7c86c7dde7095b5f,142432189_2346,28275321_1874,flagged_direction_gap
20161019,1acb70fcaee8c88c7c86c7dde7095b5f,28275321_1874,235103632_1884,flagged_direction_gap
20161019,1c8226bdcd2ee3fd02866b69cbae43be,254607360_4735,28358450_4736,flagged_direction_gap
20161019,1c8226bdcd2ee3fd02866b69cbae43be,335525201_10190,245286916_10192,flagged_direction_gap
20161019,1cd16f96c9cfb1c462a168ad763fb26b,266795205_2235,260087891_2263,flagged_direction_gap
20161019,1d160970f69a2f11f5eff653cfa48d90,28258007_2668,258742307_2667,flagged_direction_gap
20161019,1d160970f69a2f11f5eff653cfa48d90,258742307_2667,28275322_2661,flagged_direction_gap
20161019,1d160970f69a2f11f5eff653cfa48d90,28275322_2661,263859123_2663,flagged_direction_gap
20161019,1d160970f69a2f11f5eff653cfa48d90,263859123_2663,310063377_2687,flagged_direction_gap
20161019,1d160970f69a2f11f5eff653cfa48d90,310063377_2687,335518633_2650,flagged_direction_gap
20161019,1e456711a978f0a087f2c052949d230b,266773682_2220,334648176_2136,flagged_direction_gap
20161019,1e456711a978f0a087f2c052949d230b,334648176_2136,266773682_2220,flagged_direction_gap
20161019,1e456711a978f0a087f2c052949d230b,55696747_1910,55697488_1911,flagged_direction_gap
20161019,20e7d8ae9902b77ebbdb4588eb80f29e,28484384_4164,55682332_4282,flagged_direction_gap
20161019,20e7d8ae9902b77ebbdb4588eb80f29e,457307901_4128,245283764_4126,flagged_direction_gap
20161019,20e7d8ae9902b77ebbdb4588eb80f29e,245283764_4126,277665653_4125,flagged_direction_gap
20161019,20e7d8ae9902b77ebbdb4588eb80f29e,277665653_4125,277666483_4120,flagged_direction_gap
20161019,22c8fa1a9b156b6ba424af39e3b34e22,263485686_8792,152427993_8794,flagged_direction_gap
20161019,22c8fa1a9b156b6ba424af39e3b34e22,263738592_8824,152428008_8842,flagged_direction_gap
20161019,22c8fa1a9b156b6ba424af39e3b34e22,152428008_8842,263738594_8839,flagged_direction_gap
20161020,00b5ef897b007b407dc89179459f446a,247811772_2676,187184112_2679,flagged_direction_gap
20161020,00b5ef897b007b407dc89179459f446a,187184112_2679,290629737_2664,flagged_direction_gap
20161020,00b5ef897b007b407dc89179459f446a,337335333_4368,59140342_4377,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,259480949_2293,28258924_2310,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,28258924_2310,258738675_2546,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,258738675_2546,263738530_2547,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,263738530_2547,382975677_2313,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,382975677_2313,263738530_2547,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,334648928_2543,28340418_2560,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,152427995_2559,264453197_8806,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,264453197_8806,152427993_8794,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,155248440_8810,152427989_8811,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,152427989_8811,263738593_8825,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,263738593_8825,263774840_8823,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,263774840_8823,263774845_8826,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,263774845_8826,263738593_8825,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,263738593_8825,152428008_8842,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,152428008_8842,263486164_8865,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,263486164_8865,152427983_8844,flagged_direction_gap
20161020,00b8fec4ccf7b038329eee4ac4e922a0,263486162_8862,263572145_8878,flagged_direction_gap
20161020,023f525334d78ec18bf5320d2381f554,266583975_10026,156592802_10050,flagged_direction_gap
20161020,023f525334d78ec18bf5320d2381f554,156592797_10020,236608003_9495,flagged_direction_gap
20161020,023f525334d78ec18bf5320d2381f554,236608003_9495,156592801_9493,flagged_direction_gap
20161020,055e8bce03df95009204e9610b5ec011,335518776_10096,335525203_10129,flagged_direction_gap
20161020,05dbc0dcdb88b2b724112ee10f4d9b8d,266583975_10026,156592802_10050,flagged_direction_gap
20161020,05dbc0dcdb88b2b724112ee10f4d9b8d,266583954_9486,335518753_9286,flagged_direction_gap
20161020,09827ed93bffcd44ea0663e366a6a8d2,337129680_9991,258248751_9995,flagged_direction_gap
20161020,09827ed93bffcd44ea0663e366a6a8d2,447556632_9993,337335334_9999,flagged_direction_gap
20161020,0c17575567d8c7df691cd0187b42cfad,59868459_4279,266957160_4410,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,55696766_2335,55696757_2451,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,55696757_2451,55696766_2335,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,335527368_2389,334648917_2387,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,334648916_2386,162540373_2388,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,162540373_2388,258738962_2390,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,258738962_2390,28340415_2395,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,28340415_2395,162540373_2388,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,162540373_2388,258738963_2365,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,258738963_2365,162540373_2388,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,162540373_2388,334648923_2380,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,334648922_2382,162541223_2381,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,162541223_2381,28340419_2383,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,334648925_2555,258738676_2551,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,258738676_2551,334648927_2544,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,152427995_2559,152427991_2563,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,152427991_2563,264453197_8806,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,264453197_8806,152427993_8794,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,155248440_8810,152427989_8811,flagged_direction_gap
20161020,0ca535dc9bebf20f7caf450a99aca26c,152427989_8811,263738593_8825,flagged_direction_gap
