arc_id,routing_mode,batch_size,focal_source_position,repeat_id,success,raw_time_s,distance_m,returned_source_count,returned_target_count,failure_reason
3d398da1ff9cdaf4b659,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,129.0,2008.0,1,1,
3d398da1ff9cdaf4b659,SCALAR_ROUTE,1,ONLY,4,True,129.397,2007.0000000000002,1,1,
3d398da1ff9cdaf4b659,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,129.0,2008.0,1,1,
49a815a510796b06f523,SCALAR_ROUTE,1,ONLY,0,True,127.28,2020.0,1,1,
49a815a510796b06f523,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,127.0,2021.0,1,1,
49a815a510796b06f523,SCALAR_ROUTE,1,ONLY,1,True,127.28,2020.0,1,1,
49a815a510796b06f523,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,127.0,2021.0,1,1,
49a815a510796b06f523,SCALAR_ROUTE,1,ONLY,2,True,127.28,2020.0,1,1,
49a815a510796b06f523,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,127.0,2021.0,1,1,
49a815a510796b06f523,SCALAR_ROUTE,1,ONLY,3,True,127.28,2020.0,1,1,
49a815a510796b06f523,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,127.0,2021.0,1,1,
49a815a510796b06f523,SCALAR_ROUTE,1,ONLY,4,True,127.28,2020.0,1,1,
49a815a510796b06f523,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,127.0,2021.0,1,1,
5f9eb7248900d90bb429,SCALAR_ROUTE,1,ONLY,0,True,139.753,2053.0,1,1,
5f9eb7248900d90bb429,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,139.0,2053.0,1,1,
5f9eb7248900d90bb429,SCALAR_ROUTE,1,ONLY,1,True,139.753,2053.0,1,1,
5f9eb7248900d90bb429,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,139.0,2053.0,1,1,
5f9eb7248900d90bb429,SCALAR_ROUTE,1,ONLY,2,True,139.753,2053.0,1,1,
5f9eb7248900d90bb429,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,139.0,2053.0,1,1,
5f9eb7248900d90bb429,SCALAR_ROUTE,1,ONLY,3,True,139.753,2053.0,1,1,
5f9eb7248900d90bb429,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,139.0,2053.0,1,1,
5f9eb7248900d90bb429,SCALAR_ROUTE,1,ONLY,4,True,139.753,2053.0,1,1,
5f9eb7248900d90bb429,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,139.0,2053.0,1,1,
60deb9867711c475fcb6,SCALAR_ROUTE,1,ONLY,0,True,138.048,1432.0,1,1,
60deb9867711c475fcb6,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,138.0,1432.0,1,1,
60deb9867711c475fcb6,SCALAR_ROUTE,1,ONLY,1,True,138.048,1432.0,1,1,
60deb9867711c475fcb6,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,138.0,1432.0,1,1,
60deb9867711c475fcb6,SCALAR_ROUTE,1,ONLY,2,True,138.048,1432.0,1,1,
60deb9867711c475fcb6,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,138.0,1432.0,1,1,
60deb9867711c475fcb6,SCALAR_ROUTE,1,ONLY,3,True,138.048,1432.0,1,1,
60deb9867711c475fcb6,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,138.0,1432.0,1,1,
60deb9867711c475fcb6,SCALAR_ROUTE,1,ONLY,4,True,138.048,1432.0,1,1,
60deb9867711c475fcb6,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,138.0,1432.0,1,1,
6d0f15399c14e35ddb1a,SCALAR_ROUTE,1,ONLY,0,True,112.953,1728.0,1,1,
6d0f15399c14e35ddb1a,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,112.0,1728.0,1,1,
6d0f15399c14e35ddb1a,SCALAR_ROUTE,1,ONLY,1,True,112.953,1728.0,1,1,
6d0f15399c14e35ddb1a,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,112.0,1728.0,1,1,
6d0f15399c14e35ddb1a,SCALAR_ROUTE,1,ONLY,2,True,112.953,1728.0,1,1,
6d0f15399c14e35ddb1a,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,112.0,1728.0,1,1,
6d0f15399c14e35ddb1a,SCALAR_ROUTE,1,ONLY,3,True,112.953,1728.0,1,1,
6d0f15399c14e35ddb1a,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,112.0,1728.0,1,1,
6d0f15399c14e35ddb1a,SCALAR_ROUTE,1,ONLY,4,True,112.953,1728.0,1,1,
6d0f15399c14e35ddb1a,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,112.0,1728.0,1,1,
7584c9a8f3577dd92c1d,SCALAR_ROUTE,1,ONLY,0,True,120.921,1591.0,1,1,
7584c9a8f3577dd92c1d,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,120.0,1591.0,1,1,
7584c9a8f3577dd92c1d,SCALAR_ROUTE,1,ONLY,1,True,120.921,1591.0,1,1,
7584c9a8f3577dd92c1d,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,120.0,1591.0,1,1,
7584c9a8f3577dd92c1d,SCALAR_ROUTE,1,ONLY,2,True,120.921,1591.0,1,1,
7584c9a8f3577dd92c1d,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,120.0,1591.0,1,1,
7584c9a8f3577dd92c1d,SCALAR_ROUTE,1,ONLY,3,True,120.921,1591.0,1,1,
7584c9a8f3577dd92c1d,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,120.0,1591.0,1,1,
7584c9a8f3577dd92c1d,SCALAR_ROUTE,1,ONLY,4,True,120.921,1591.0,1,1,
7584c9a8f3577dd92c1d,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,120.0,1591.0,1,1,
87142bc7f2ce9af7c783,SCALAR_ROUTE,1,ONLY,0,True,122.017,1742.0,1,1,
87142bc7f2ce9af7c783,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,122.0,1743.0,1,1,
87142bc7f2ce9af7c783,SCALAR_ROUTE,1,ONLY,1,True,122.017,1742.0,1,1,
87142bc7f2ce9af7c783,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,122.0,1743.0,1,1,
87142bc7f2ce9af7c783,SCALAR_ROUTE,1,ONLY,2,True,122.017,1742.0,1,1,
87142bc7f2ce9af7c783,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,122.0,1743.0,1,1,
87142bc7f2ce9af7c783,SCALAR_ROUTE,1,ONLY,3,True,122.017,1742.0,1,1,
87142bc7f2ce9af7c783,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,122.0,1743.0,1,1,
87142bc7f2ce9af7c783,SCALAR_ROUTE,1,ONLY,4,True,122.017,1742.0,1,1,
87142bc7f2ce9af7c783,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,122.0,1743.0,1,1,
a793fa21b669f34d4744,SCALAR_ROUTE,1,ONLY,0,True,136.758,1690.0,1,1,
a793fa21b669f34d4744,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,136.0,1691.0,1,1,
a793fa21b669f34d4744,SCALAR_ROUTE,1,ONLY,1,True,136.758,1690.0,1,1,
a793fa21b669f34d4744,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,136.0,1691.0,1,1,
a793fa21b669f34d4744,SCALAR_ROUTE,1,ONLY,2,True,136.758,1690.0,1,1,
a793fa21b669f34d4744,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,136.0,1691.0,1,1,
a793fa21b669f34d4744,SCALAR_ROUTE,1,ONLY,3,True,136.758,1690.0,1,1,
a793fa21b669f34d4744,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,136.0,1691.0,1,1,
a793fa21b669f34d4744,SCALAR_ROUTE,1,ONLY,4,True,136.758,1690.0,1,1,
a793fa21b669f34d4744,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,136.0,1691.0,1,1,
a93147932c3984375e1e,SCALAR_ROUTE,1,ONLY,0,True,129.48,1853.0,1,1,
a93147932c3984375e1e,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,129.0,1854.0,1,1,
a93147932c3984375e1e,SCALAR_ROUTE,1,ONLY,1,True,129.48,1853.0,1,1,
a93147932c3984375e1e,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,129.0,1854.0,1,1,
a93147932c3984375e1e,SCALAR_ROUTE,1,ONLY,2,True,129.48,1853.0,1,1,
a93147932c3984375e1e,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,129.0,1854.0,1,1,
a93147932c3984375e1e,SCALAR_ROUTE,1,ONLY,3,True,129.48,1853.0,1,1,
a93147932c3984375e1e,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,129.0,1854.0,1,1,
a93147932c3984375e1e,SCALAR_ROUTE,1,ONLY,4,True,129.48,1853.0,1,1,
a93147932c3984375e1e,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,129.0,1854.0,1,1,
b0abd93c8715064889e2,SCALAR_ROUTE,1,ONLY,0,True,107.487,1148.0,1,1,
b0abd93c8715064889e2,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,107.0,1148.0,1,1,
b0abd93c8715064889e2,SCALAR_ROUTE,1,ONLY,1,True,107.487,1148.0,1,1,
b0abd93c8715064889e2,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,107.0,1148.0,1,1,
b0abd93c8715064889e2,SCALAR_ROUTE,1,ONLY,2,True,107.487,1148.0,1,1,
b0abd93c8715064889e2,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,107.0,1148.0,1,1,
b0abd93c8715064889e2,SCALAR_ROUTE,1,ONLY,3,True,107.487,1148.0,1,1,
b0abd93c8715064889e2,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,107.0,1148.0,1,1,
b0abd93c8715064889e2,SCALAR_ROUTE,1,ONLY,4,True,107.487,1148.0,1,1,
b0abd93c8715064889e2,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,107.0,1148.0,1,1,
db877b7e25b7cf32b341,SCALAR_ROUTE,1,ONLY,0,True,120.153,1324.0,1,1,
db877b7e25b7cf32b341,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,120.0,1324.0,1,1,
db877b7e25b7cf32b341,SCALAR_ROUTE,1,ONLY,1,True,120.153,1324.0,1,1,
db877b7e25b7cf32b341,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,120.0,1324.0,1,1,
db877b7e25b7cf32b341,SCALAR_ROUTE,1,ONLY,2,True,120.153,1324.0,1,1,
db877b7e25b7cf32b341,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,120.0,1324.0,1,1,
db877b7e25b7cf32b341,SCALAR_ROUTE,1,ONLY,3,True,120.153,1324.0,1,1,
db877b7e25b7cf32b341,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,120.0,1324.0,1,1,
db877b7e25b7cf32b341,SCALAR_ROUTE,1,ONLY,4,True,120.153,1324.0,1,1,
db877b7e25b7cf32b341,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,120.0,1324.0,1,1,
e5824e198eefc2d25b0b,SCALAR_ROUTE,1,ONLY,0,True,177.894,2226.0,1,1,
e5824e198eefc2d25b0b,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,177.0,2226.0,1,1,
e5824e198eefc2d25b0b,SCALAR_ROUTE,1,ONLY,1,True,177.894,2226.0,1,1,
e5824e198eefc2d25b0b,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,177.0,2226.0,1,1,
e5824e198eefc2d25b0b,SCALAR_ROUTE,1,ONLY,2,True,177.894,2226.0,1,1,
e5824e198eefc2d25b0b,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,177.0,2226.0,1,1,
e5824e198eefc2d25b0b,SCALAR_ROUTE,1,ONLY,3,True,177.894,2226.0,1,1,
e5824e198eefc2d25b0b,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,177.0,2226.0,1,1,
e5824e198eefc2d25b0b,SCALAR_ROUTE,1,ONLY,4,True,177.894,2226.0,1,1,
e5824e198eefc2d25b0b,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,177.0,2226.0,1,1,
eac9d112b96a3d8fe498,SCALAR_ROUTE,1,ONLY,0,True,121.52,1135.0,1,1,
eac9d112b96a3d8fe498,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,121.0,1136.0,1,1,
eac9d112b96a3d8fe498,SCALAR_ROUTE,1,ONLY,1,True,121.52,1135.0,1,1,
eac9d112b96a3d8fe498,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,121.0,1136.0,1,1,
eac9d112b96a3d8fe498,SCALAR_ROUTE,1,ONLY,2,True,121.52,1135.0,1,1,
eac9d112b96a3d8fe498,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,121.0,1136.0,1,1,
eac9d112b96a3d8fe498,SCALAR_ROUTE,1,ONLY,3,True,121.52,1135.0,1,1,
eac9d112b96a3d8fe498,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,121.0,1136.0,1,1,
eac9d112b96a3d8fe498,SCALAR_ROUTE,1,ONLY,4,True,121.52,1135.0,1,1,
eac9d112b96a3d8fe498,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,121.0,1136.0,1,1,
ee97cb38e1aa1c8c0d59,SCALAR_ROUTE,1,ONLY,0,True,124.588,1648.0,1,1,
ee97cb38e1aa1c8c0d59,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,124.0,1648.0,1,1,
ee97cb38e1aa1c8c0d59,SCALAR_ROUTE,1,ONLY,1,True,124.588,1648.0,1,1,
ee97cb38e1aa1c8c0d59,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,124.0,1648.0,1,1,
ee97cb38e1aa1c8c0d59,SCALAR_ROUTE,1,ONLY,2,True,124.588,1648.0,1,1,
ee97cb38e1aa1c8c0d59,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,124.0,1648.0,1,1,
ee97cb38e1aa1c8c0d59,SCALAR_ROUTE,1,ONLY,3,True,124.588,1648.0,1,1,
ee97cb38e1aa1c8c0d59,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,124.0,1648.0,1,1,
ee97cb38e1aa1c8c0d59,SCALAR_ROUTE,1,ONLY,4,True,124.588,1648.0,1,1,
ee97cb38e1aa1c8c0d59,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,124.0,1648.0,1,1,
f02887e558f378756ef8,SCALAR_ROUTE,1,ONLY,0,True,140.263,1607.0,1,1,
f02887e558f378756ef8,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,140.0,1607.0,1,1,
f02887e558f378756ef8,SCALAR_ROUTE,1,ONLY,1,True,140.263,1607.0,1,1,
f02887e558f378756ef8,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,140.0,1607.0,1,1,
f02887e558f378756ef8,SCALAR_ROUTE,1,ONLY,2,True,140.263,1607.0,1,1,
f02887e558f378756ef8,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,140.0,1607.0,1,1,
f02887e558f378756ef8,SCALAR_ROUTE,1,ONLY,3,True,140.263,1607.0,1,1,
f02887e558f378756ef8,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,140.0,1607.0,1,1,
f02887e558f378756ef8,SCALAR_ROUTE,1,ONLY,4,True,140.263,1607.0,1,1,
f02887e558f378756ef8,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,140.0,1607.0,1,1,
f3626d70fc6094599955,SCALAR_ROUTE,1,ONLY,0,True,110.817,1604.0,1,1,
f3626d70fc6094599955,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,110.0,1605.0,1,1,
f3626d70fc6094599955,SCALAR_ROUTE,1,ONLY,1,True,110.817,1604.0,1,1,
f3626d70fc6094599955,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,110.0,1605.0,1,1,
f3626d70fc6094599955,SCALAR_ROUTE,1,ONLY,2,True,110.817,1604.0,1,1,
f3626d70fc6094599955,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,110.0,1605.0,1,1,
f3626d70fc6094599955,SCALAR_ROUTE,1,ONLY,3,True,110.817,1604.0,1,1,
f3626d70fc6094599955,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,110.0,1605.0,1,1,
f3626d70fc6094599955,SCALAR_ROUTE,1,ONLY,4,True,110.817,1604.0,1,1,
f3626d70fc6094599955,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,110.0,1605.0,1,1,
1129d52120b9491d0f91,SCALAR_ROUTE,1,ONLY,0,True,26.289,193.0,1,1,
1129d52120b9491d0f91,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,26.0,194.0,1,1,
1129d52120b9491d0f91,SCALAR_ROUTE,1,ONLY,1,True,26.289,193.0,1,1,
1129d52120b9491d0f91,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,26.0,194.0,1,1,
1129d52120b9491d0f91,SCALAR_ROUTE,1,ONLY,2,True,26.289,193.0,1,1,
1129d52120b9491d0f91,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,26.0,194.0,1,1,
1129d52120b9491d0f91,SCALAR_ROUTE,1,ONLY,3,True,26.289,193.0,1,1,
1129d52120b9491d0f91,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,26.0,194.0,1,1,
1129d52120b9491d0f91,SCALAR_ROUTE,1,ONLY,4,True,26.289,193.0,1,1,
1129d52120b9491d0f91,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,26.0,194.0,1,1,
1ded57761c3081136250,SCALAR_ROUTE,1,ONLY,0,True,0.0,0.0,1,1,
1ded57761c3081136250,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,0.0,0.0,1,1,
1ded57761c3081136250,SCALAR_ROUTE,1,ONLY,1,True,0.0,0.0,1,1,
1ded57761c3081136250,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,0.0,0.0,1,1,
1ded57761c3081136250,SCALAR_ROUTE,1,ONLY,2,True,0.0,0.0,1,1,
1ded57761c3081136250,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,0.0,0.0,1,1,
1ded57761c3081136250,SCALAR_ROUTE,1,ONLY,3,True,0.0,0.0,1,1,
1ded57761c3081136250,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,0.0,0.0,1,1,
1ded57761c3081136250,SCALAR_ROUTE,1,ONLY,4,True,0.0,0.0,1,1,
1ded57761c3081136250,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,0.0,0.0,1,1,
2861c2d924b0e5a94534,SCALAR_ROUTE,1,ONLY,0,True,9.446,103.0,1,1,
2861c2d924b0e5a94534,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,9.0,103.0,1,1,
2861c2d924b0e5a94534,SCALAR_ROUTE,1,ONLY,1,True,9.446,103.0,1,1,
2861c2d924b0e5a94534,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,9.0,103.0,1,1,
2861c2d924b0e5a94534,SCALAR_ROUTE,1,ONLY,2,True,9.446,103.0,1,1,
2861c2d924b0e5a94534,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,9.0,103.0,1,1,
2861c2d924b0e5a94534,SCALAR_ROUTE,1,ONLY,3,True,9.446,103.0,1,1,
2861c2d924b0e5a94534,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,9.0,103.0,1,1,
2861c2d924b0e5a94534,SCALAR_ROUTE,1,ONLY,4,True,9.446,103.0,1,1,
2861c2d924b0e5a94534,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,9.0,103.0,1,1,
2938282c344aff208efd,SCALAR_ROUTE,1,ONLY,0,True,79.204,843.0,1,1,
2938282c344aff208efd,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,79.0,843.0,1,1,
2938282c344aff208efd,SCALAR_ROUTE,1,ONLY,1,True,79.204,843.0,1,1,
2938282c344aff208efd,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,79.0,843.0,1,1,
2938282c344aff208efd,SCALAR_ROUTE,1,ONLY,2,True,79.204,843.0,1,1,
2938282c344aff208efd,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,79.0,843.0,1,1,
2938282c344aff208efd,SCALAR_ROUTE,1,ONLY,3,True,79.204,843.0,1,1,
2938282c344aff208efd,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,79.0,843.0,1,1,
2938282c344aff208efd,SCALAR_ROUTE,1,ONLY,4,True,79.204,843.0,1,1,
2938282c344aff208efd,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,79.0,843.0,1,1,
49015b0dae9a187c39a2,SCALAR_ROUTE,1,ONLY,0,True,59.214,730.0,1,1,
49015b0dae9a187c39a2,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,59.0,731.0,1,1,
49015b0dae9a187c39a2,SCALAR_ROUTE,1,ONLY,1,True,59.214,730.0,1,1,
49015b0dae9a187c39a2,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,59.0,731.0,1,1,
49015b0dae9a187c39a2,SCALAR_ROUTE,1,ONLY,2,True,59.214,730.0,1,1,
49015b0dae9a187c39a2,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,59.0,731.0,1,1,
49015b0dae9a187c39a2,SCALAR_ROUTE,1,ONLY,3,True,59.214,730.0,1,1,
49015b0dae9a187c39a2,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,59.0,731.0,1,1,
49015b0dae9a187c39a2,SCALAR_ROUTE,1,ONLY,4,True,59.214,730.0,1,1,
49015b0dae9a187c39a2,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,59.0,731.0,1,1,
4e970a0d9f9ffe07e59c,SCALAR_ROUTE,1,ONLY,0,True,80.104,930.0,1,1,
4e970a0d9f9ffe07e59c,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,80.0,930.0,1,1,
4e970a0d9f9ffe07e59c,SCALAR_ROUTE,1,ONLY,1,True,80.104,930.0,1,1,
4e970a0d9f9ffe07e59c,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,80.0,930.0,1,1,
4e970a0d9f9ffe07e59c,SCALAR_ROUTE,1,ONLY,2,True,80.104,930.0,1,1,
4e970a0d9f9ffe07e59c,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,80.0,930.0,1,1,
4e970a0d9f9ffe07e59c,SCALAR_ROUTE,1,ONLY,3,True,80.104,930.0,1,1,
4e970a0d9f9ffe07e59c,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,80.0,930.0,1,1,
4e970a0d9f9ffe07e59c,SCALAR_ROUTE,1,ONLY,4,True,80.104,930.0,1,1,
4e970a0d9f9ffe07e59c,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,80.0,930.0,1,1,
523a6eccd9401af63974,SCALAR_ROUTE,1,ONLY,0,True,78.448,720.0,1,1,
523a6eccd9401af63974,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,78.0,721.0,1,1,
523a6eccd9401af63974,SCALAR_ROUTE,1,ONLY,1,True,78.448,720.0,1,1,
523a6eccd9401af63974,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,78.0,721.0,1,1,
523a6eccd9401af63974,SCALAR_ROUTE,1,ONLY,2,True,78.448,720.0,1,1,
523a6eccd9401af63974,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,78.0,721.0,1,1,
523a6eccd9401af63974,SCALAR_ROUTE,1,ONLY,3,True,78.448,720.0,1,1,
523a6eccd9401af63974,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,78.0,721.0,1,1,
523a6eccd9401af63974,SCALAR_ROUTE,1,ONLY,4,True,78.448,720.0,1,1,
523a6eccd9401af63974,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,78.0,721.0,1,1,
5a0a359c227f6ba0785f,SCALAR_ROUTE,1,ONLY,0,True,84.946,1030.0,1,1,
5a0a359c227f6ba0785f,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,84.0,1031.0,1,1,
5a0a359c227f6ba0785f,SCALAR_ROUTE,1,ONLY,1,True,84.946,1030.0,1,1,
5a0a359c227f6ba0785f,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,84.0,1031.0,1,1,
5a0a359c227f6ba0785f,SCALAR_ROUTE,1,ONLY,2,True,84.946,1030.0,1,1,
5a0a359c227f6ba0785f,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,84.0,1031.0,1,1,
5a0a359c227f6ba0785f,SCALAR_ROUTE,1,ONLY,3,True,84.946,1030.0,1,1,
5a0a359c227f6ba0785f,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,84.0,1031.0,1,1,
5a0a359c227f6ba0785f,SCALAR_ROUTE,1,ONLY,4,True,84.946,1030.0,1,1,
5a0a359c227f6ba0785f,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,84.0,1031.0,1,1,
5a62403e85747c65157d,SCALAR_ROUTE,1,ONLY,0,True,25.684,261.0,1,1,
5a62403e85747c65157d,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,25.0,262.0,1,1,
5a62403e85747c65157d,SCALAR_ROUTE,1,ONLY,1,True,25.684,261.0,1,1,
5a62403e85747c65157d,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,25.0,262.0,1,1,
5a62403e85747c65157d,SCALAR_ROUTE,1,ONLY,2,True,25.684,261.0,1,1,
5a62403e85747c65157d,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,25.0,262.0,1,1,
5a62403e85747c65157d,SCALAR_ROUTE,1,ONLY,3,True,25.684,261.0,1,1,
5a62403e85747c65157d,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,25.0,262.0,1,1,
5a62403e85747c65157d,SCALAR_ROUTE,1,ONLY,4,True,25.684,261.0,1,1,
5a62403e85747c65157d,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,25.0,262.0,1,1,
68fe02d5a96aad06b2d2,SCALAR_ROUTE,1,ONLY,0,True,38.719,384.0,1,1,
68fe02d5a96aad06b2d2,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,38.0,385.0,1,1,
68fe02d5a96aad06b2d2,SCALAR_ROUTE,1,ONLY,1,True,38.719,384.0,1,1,
68fe02d5a96aad06b2d2,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,38.0,385.0,1,1,
68fe02d5a96aad06b2d2,SCALAR_ROUTE,1,ONLY,2,True,38.719,384.0,1,1,
68fe02d5a96aad06b2d2,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,38.0,385.0,1,1,
68fe02d5a96aad06b2d2,SCALAR_ROUTE,1,ONLY,3,True,38.719,384.0,1,1,
68fe02d5a96aad06b2d2,SINGLE_SOURCE_MATRIX,1,ONLY,3,True,38.0,385.0,1,1,
68fe02d5a96aad06b2d2,SCALAR_ROUTE,1,ONLY,4,True,38.719,384.0,1,1,
68fe02d5a96aad06b2d2,SINGLE_SOURCE_MATRIX,1,ONLY,4,True,38.0,385.0,1,1,
7296b52763def34ad0ac,SCALAR_ROUTE,1,ONLY,0,True,19.854,181.0,1,1,
7296b52763def34ad0ac,SINGLE_SOURCE_MATRIX,1,ONLY,0,True,19.0,182.0,1,1,
7296b52763def34ad0ac,SCALAR_ROUTE,1,ONLY,1,True,19.854,181.0,1,1,
7296b52763def34ad0ac,SINGLE_SOURCE_MATRIX,1,ONLY,1,True,19.0,182.0,1,1,
7296b52763def34ad0ac,SCALAR_ROUTE,1,ONLY,2,True,19.854,181.0,1,1,
7296b52763def34ad0ac,SINGLE_SOURCE_MATRIX,1,ONLY,2,True,19.0,182.0,1,1,
7296b52763def34ad0ac,SCALAR_ROUTE,1,ONLY,3,True,19.854,181.0,1,1,
