split,date,target,count,prevalence,average_precision,roc_auc,brier,effective_sample_size_complete_case,effective_sample_size_ipw,ipw_weight_p50,ipw_weight_p90,ipw_weight_p99,ipw_weight_max,ipw_clipped_count,complete_case_deep_mae,stabilized_ipw_deep_mae,complete_case_tree_mae,stabilized_ipw_tree_mae,available_mean_forecast_horizon_s,unavailable_mean_forecast_horizon_s,available_mean_history_support,unavailable_mean_history_support
validation_model,20161023,service_time,707742,0.34170502810346143,0.9269323697503088,0.9651331832331035,0.06974966506901015,241839,92811.09327768657,0.391393678722533,0.7982341812050143,5.066511475517748,6.834100562069228,0,0.02729105960008026,0.03033676379639342,0.028610643238477302,0.03181700294963695,340.859619328059,351.5528055970912,150.72892296114358,3626.408099969307
validation_model,20161024,service_time,697204,0.3407381483755113,0.9229344669907076,0.9634085659143115,0.07155213883318393,237564,91575.32905550087,0.3930339216406912,0.7961571339110635,5.034793078759322,6.814762967510226,0,0.1683230414949863,0.3675887041108823,0.0295818108179424,0.0331220800516743,332.75858904876986,338.1463348621084,93.01817194524423,7953.215834131059
calibration,20161025,service_time,701601,0.3385870316604452,0.9186917183424398,0.9618511815682721,0.07313302385365177,237553,91757.73428207182,0.39332174749891763,0.8058410701227098,5.066127786963227,6.771740633208903,0,0.030038050161823978,0.035519468605207896,0.030371566692537585,0.033488292010017545,332.86745274545916,338.5374604521521,91.43123429297883,8681.020691824984
evaluation,20161026,service_time,704876,0.3386567282756116,0.9217153689213619,0.9629895371512636,0.07191831268349169,238711,91111.2974610968,0.3914046159754247,0.7944661850039548,5.189928231825284,6.7731345655122315,0,0.06054392367700034,0.10487004640185466,0.02994006366352991,0.03356652928229626,335.96273142668906,341.9366414840312,96.82419746052759,9340.759984125792
evaluation,20161027,service_time,693732,0.34191301540075997,0.9218580960564257,0.9627057799296632,0.0724116099456567,237196,91876.58108420456,0.39583824507674187,0.8094065830480307,5.024353610969537,6.838260308015199,0,0.028318720983694316,0.0314649424624982,0.0295280194926158,0.032868141169314094,333.4513775158452,339.41571413721266,96.4615550009275,9853.73039585049
