date,dimension,stratum,count,mean_rank,median_rank,p10_rank,p90_rank
20161009,origin_grid,OE307_N3792,1267,0.5076291320589872,0.5116529602767578,0.11478064718437371,0.8892108963270923
20161009,origin_grid,OE307_N3793,1358,0.4968475951251795,0.4957363517737383,0.09506974579957314,0.9009670338563004
20161009,origin_grid,OE307_N3794,143,0.5062472956291425,0.5054825559635441,0.11015790165791683,0.8817093031489293
20161009,origin_grid,OE308_N3786,924,0.49969289200163475,0.49273207295238675,0.11941957737788164,0.9082541801960369
20161009,origin_grid,OE308_N3787,853,0.4929830076293605,0.4821665199931215,0.09732346068643219,0.8923830910690985
20161009,origin_grid,OE308_N3788,956,0.48472871488791713,0.47188419870724974,0.08445867346422684,0.8813461596819714
20161009,origin_grid,OE308_N3789,993,0.48935016717992985,0.47713915779038835,0.0966315661699997,0.8956463245632669
20161009,origin_grid,OE308_N3790,1333,0.5015240359114146,0.523042919713936,0.10469759961156799,0.8945457672037953
20161009,origin_grid,OE308_N3791,855,0.48656315341674233,0.492099859395705,0.09167905805237762,0.8868944658554102
20161009,origin_grid,OE308_N3792,971,0.5042552881623401,0.5109347656763673,0.09906533547780172,0.9052944092090756
20161009,origin_grid,OE308_N3793,738,0.49786641459815295,0.4876136719974914,0.09190766647447375,0.9108831770501422
20161009,origin_grid,OE308_N3794,350,0.5042854108232071,0.5076927745577033,0.10827946873830405,0.913595120322884
20161009,origin_grid,OE308_N3795,1005,0.5034629450387126,0.4982601482920119,0.10610364256162819,0.8951648307184981
20161009,origin_grid,OE309_N3786,823,0.4994313119989481,0.5025592004774477,0.1138378903286499,0.8996095449073935
20161009,origin_grid,OE309_N3787,805,0.5142963134834299,0.5279590123306932,0.08481473613934999,0.905577640882469
20161009,origin_grid,OE309_N3788,1028,0.5141714924486838,0.5208276434113231,0.10862845062159238,0.9090239634226526
20161009,origin_grid,OE309_N3789,1693,0.5074470320652801,0.5121688465390101,0.09367786443318264,0.8954945933096632
20161009,origin_grid,OE309_N3790,1397,0.49347321007136674,0.4821361737424008,0.09650006575020989,0.9041088823475859
20161009,origin_grid,OE309_N3791,972,0.5021619518208936,0.5094326262656916,0.09489576062877433,0.8916841157608311
20161009,origin_grid,OE309_N3792,1525,0.4877912954018465,0.4773111198778058,0.08499276747691156,0.902545038893778
20161009,origin_grid,OE309_N3793,543,0.5259652506182094,0.5240241151539061,0.12588130569801437,0.904596445442499
20161009,origin_grid,OE309_N3794,476,0.49518240519283,0.484857220890359,0.0795779848066438,0.8990784855197806
20161009,origin_grid,OE309_N3795,1431,0.5082028679589108,0.5184909821058274,0.10090634135485894,0.8944102206172427
20161009,origin_grid,OE310_N3786,2710,0.4937762228652542,0.4882256547203593,0.10271902406457682,0.8973922455213992
20161009,origin_grid,OE310_N3787,1155,0.5044191760454316,0.49812864787222205,0.10059883268088894,0.9046753456943729
20161009,origin_grid,OE310_N3788,2262,0.49687895116703334,0.5009609646061562,0.09121476041635058,0.8972526527680839
20161009,origin_grid,OE310_N3789,2208,0.49836753297149455,0.4954480623918915,0.09991705358136337,0.8977827006140058
20161009,origin_grid,OE310_N3790,1238,0.4917176061249814,0.48683984260411295,0.09984219949625224,0.8986516149263092
20161009,origin_grid,OE310_N3791,1443,0.4991339366510064,0.4961359107415612,0.10521348587382029,0.8942908586977412
20161009,origin_grid,OE310_N3792,2823,0.4979340900288659,0.4993728441517717,0.0931741166712186,0.8990228507267927
20161009,origin_grid,OE310_N3793,967,0.4846791288812172,0.4722230651736311,0.0972020756835493,0.8788850787485206
20161009,origin_grid,OE310_N3794,474,0.5038465686734587,0.5102823212858718,0.10357478833490123,0.9047825691135859
20161009,origin_grid,OE311_N3786,401,0.4871056434718139,0.4784035849037518,0.09695121334425798,0.8976977311119878
20161009,origin_grid,OE311_N3787,596,0.4922778296334329,0.4972789528520418,0.08599115912562336,0.9041715979324088
20161009,origin_grid,OE311_N3788,1026,0.5197770104652368,0.5301692309248526,0.10179144033421338,0.9162089440516291
20161009,origin_grid,OE311_N3789,860,0.5064114923368659,0.5038640892584387,0.10223348405304525,0.9172761205353079
20161009,origin_grid,OE311_N3790,1464,0.5116684926928826,0.524246654325858,0.11070109954581778,0.9000192192921231
20161009,origin_grid,OE311_N3791,1439,0.5177322344546129,0.527422895234627,0.10218290696851072,0.9114931366896287
20161009,origin_grid,OE311_N3792,1404,0.4959528101680055,0.4958273905259005,0.10095287227263074,0.8987477113869249
20161009,origin_grid,OE311_N3793,1435,0.4928619133159524,0.48762884512285176,0.10661143649035495,0.8915172113818671
20161009,origin_grid,OE311_N3794,581,0.5082041080118298,0.5105301490000911,0.11119372034918419,0.9164618294743018
20161009,origin_grid,OE311_N3795,2183,0.5068923985663132,0.5147887395178993,0.09988670733064264,0.9054522097128233
20161009,origin_grid,OE312_N3786,786,0.4980260780595655,0.4999595383323724,0.10112382281835745,0.8996702374088348
20161009,origin_grid,OE312_N3787,973,0.4967461001351214,0.49169524271942866,0.10542793271224674,0.8917336813036751
20161009,origin_grid,OE312_N3788,701,0.5123950797861806,0.5164072062230045,0.11682800756633184,0.8901010530149001
20161009,origin_grid,OE312_N3789,789,0.505082144428897,0.5045215913573878,0.12324118188531143,0.894628713622432
20161009,origin_grid,OE312_N3790,1198,0.5156951332229959,0.5127808292618781,0.11578106191646688,0.8969532364276394
20161009,origin_grid,OE312_N3791,1142,0.4968795267487142,0.5036213192526731,0.10740145055078447,0.887778553293074
20161009,origin_grid,OE312_N3792,1403,0.49126353143393203,0.48919673474342246,0.0930547547517171,0.8917215428033867
20161009,origin_grid,OE312_N3793,1944,0.4856305923842067,0.48570691591053927,0.09261169949119454,0.8910620176210562
20161009,origin_grid,OE312_N3794,1660,0.5088217343016347,0.5165033026836201,0.10567677196815667,0.9039015163009945
20161009,origin_grid,OE313_N3786,534,0.506855543852738,0.5160329357974489,0.09231632931751282,0.9160764320901486
20161009,origin_grid,OE313_N3787,408,0.5300148964389567,0.5393995488524059,0.10978059660728917,0.9275938457803539
20161009,origin_grid,OE313_N3788,725,0.4872968501638174,0.4932631323399994,0.08294338401157204,0.8837242941967853
20161009,origin_grid,OE313_N3789,708,0.5126584298598421,0.5207871817436955,0.10419992109974814,0.9160258550056142
20161009,origin_grid,OE313_N3790,640,0.49972279016073395,0.4901779301833925,0.09991806512305405,0.8938022840611376
20161009,origin_grid,OE313_N3791,842,0.5030011312688224,0.4995498639476426,0.09758342690093974,0.8948461950859306
20161009,origin_grid,OE313_N3792,1178,0.49263233562863995,0.4879828847145935,0.09138065325362386,0.8955724820198464
20161009,origin_grid,OE313_N3793,926,0.4978517192177868,0.48915121536734135,0.10090128364640549,0.8890844536157558
20161009,origin_grid,OE313_N3794,2154,0.49780510011055296,0.4861115325868156,0.10547749825509059,0.902528854226727
20161009,origin_grid,OE314_N3786,87,0.47052658186226687,0.48817507763582474,0.08359279377699552,0.8341648206030812
20161009,origin_grid,OE314_N3787,541,0.5006899798792952,0.48710284344369253,0.10584266480542996,0.8970402290130388
20161009,origin_grid,OE314_N3788,598,0.47904134671586074,0.465981852942069,0.09275736149465401,0.8790398446271963
20161009,origin_grid,OE314_N3789,522,0.4949665918009546,0.5010064839822373,0.09473694858333587,0.9011319151518831
20161009,origin_grid,OE314_N3790,688,0.4990422552721906,0.4980780707876875,0.09009093759799311,0.8932590861732367
20161009,origin_grid,OE314_N3791,540,0.475492836224282,0.45248282907980053,0.08507166772878545,0.8938123994780446
20161009,origin_grid,OE314_N3792,497,0.5057444373907899,0.5203623342336055,0.08828837030518213,0.9144569538433528
20161009,origin_grid,OE314_N3793,1553,0.5095967754473911,0.5212322600875995,0.10756633184636705,0.9014707816182643
20161009,origin_grid,OE314_N3794,939,0.48666394853887757,0.46552665918125813,0.10599439605903357,0.90670652140928
20161009,origin_grid,OE315_N3786,189,0.543773530051967,0.5654062857200659,0.14586127717253866,0.9083634266986315
20161009,origin_grid,OE315_N3787,1041,0.5020173211890417,0.4944567515350145,0.099034989227081,0.9176959103369445
20161009,origin_grid,OE315_N3788,767,0.4920481085535372,0.47597588484609393,0.10240746922384407,0.8920654669782214
20161009,origin_grid,OE315_N3789,818,0.5073064348816574,0.5189562912835453,0.10538747104461911,0.9011855268614898
20161009,origin_grid,OE315_N3790,1271,0.49650379038837866,0.5106818802536947,0.10726893858930396,0.8778411677237278
20161009,origin_grid,OE315_N3791,2110,0.49168304669070295,0.482606540628572,0.10010621187752254,0.8909234364094318
20161009,origin_grid,OE315_N3792,1431,0.5052556129448185,0.5036010884188592,0.10865475070555033,0.9083088034473341
20161009,origin_grid,OE315_N3793,2189,0.5031562180209401,0.5036718963372075,0.09985433799654053,0.9004410321771412
20161009,origin_grid,OE315_N3794,3511,0.49258512858718834,0.48761872970594483,0.10197857554699116,0.8983653486278437
20161009,od_grid_pair,OE307_N3786->DE307_N3787,113,0.48246595423695876,0.5033279721623727,0.11671876106373724,0.871310654568628
20161009,od_grid_pair,OE307_N3786->DE308_N3787,32,0.44261840095489535,0.4776348132188268,0.04510464398790196,0.8561071829575456
20161009,od_grid_pair,OE307_N3787->DE307_N3786,117,0.5561386617891336,0.5855764270324402,0.12888760760274742,0.9195895163819177
20161009,od_grid_pair,OE307_N3787->DE307_N3787,152,0.5054008340427435,0.5158963776692056,0.0839245794515421,0.8961166914494381
20161009,od_grid_pair,OE307_N3787->DE308_N3786,52,0.5094485775000448,0.5246967903782154,0.13615148848359787,0.8717709060378924
20161009,od_grid_pair,OE307_N3787->DE308_N3787,116,0.5085436032021922,0.5083654497820128,0.10351611891684115,0.8659201488989369
20161009,od_grid_pair,OE307_N3787->DE309_N3786,61,0.53929126414355,0.5544108275422571,0.16684874417099102,0.911383890187034
20161009,od_grid_pair,OE307_N3787->DE309_N3787,65,0.5804052702878303,0.639147674971424,0.11302056464257174,0.9073700927583731
20161009,od_grid_pair,OE307_N3787->DE309_N3788,41,0.48028036481621156,0.4927877077453747,0.16752647710375382,0.8718528409148383
20161009,od_grid_pair,OE307_N3787->DE310_N3787,52,0.4902697470445475,0.49844222579633624,0.20352926895882015,0.8222175016943324
20161009,od_grid_pair,OE307_N3787->DE310_N3788,33,0.5424059733682529,0.5995053561132522,0.16913887455871496,0.8506084423269505
20161009,od_grid_pair,OE307_N3788->DE307_N3788,851,0.5093277813363997,0.5118148069472683,0.10407246684672108,0.903595019168715
20161009,od_grid_pair,OE307_N3788->DE307_N3789,145,0.49577098835645755,0.4749744585723101,0.12483537158984008,0.8868317502705874
20161009,od_grid_pair,OE307_N3788->DE307_N3790,67,0.4780083287625237,0.44872495169888427,0.09452755945336289,0.906362597234445
20161009,od_grid_pair,OE307_N3788->DE308_N3786,141,0.5224418774242475,0.5456913381685026,0.12319060480077687,0.8989419273915374
20161009,od_grid_pair,OE307_N3788->DE308_N3787,95,0.5113641917435838,0.55914484265469,0.10592965739082937,0.875658260755217
20161009,od_grid_pair,OE307_N3788->DE308_N3788,134,0.5044623331314779,0.4960752182401198,0.08175785715008245,0.8895072780424645
20161009,od_grid_pair,OE307_N3788->DE308_N3789,121,0.5190518443539964,0.5554628309005756,0.11492630918783317,0.8778310523068208
20161009,od_grid_pair,OE307_N3788->DE308_N3790,106,0.5268928855600897,0.5394046065608594,0.12970493328882549,0.9164517140573949
20161009,od_grid_pair,OE307_N3788->DE308_N3791,48,0.512143768734595,0.5096298768953762,0.09024064576821535,0.8815454333950373
20161009,od_grid_pair,OE307_N3788->DE308_N3792,41,0.4970006555283591,0.4665786625395766,0.18927462345360563,0.9503080144448154
20161009,od_grid_pair,OE307_N3788->DE308_N3795,45,0.462790101727376,0.40211311059185306,0.133053136285012,0.8602443884724709
20161009,od_grid_pair,OE307_N3788->DE309_N3786,67,0.4968184749182199,0.4754498831669347,0.15423886545483972,0.8167379803558603
20161009,od_grid_pair,OE307_N3788->DE309_N3787,60,0.42135718548639983,0.38561992332513984,0.06877067338330349,0.8343155403149941
20161009,od_grid_pair,OE307_N3788->DE309_N3788,93,0.5099044071348712,0.5315702161664593,0.10755823951284153,0.8643128091524291
20161009,od_grid_pair,OE307_N3788->DE309_N3789,130,0.4578206567706765,0.45271548366865944,0.09622189178526994,0.8627014232391589
20161009,od_grid_pair,OE307_N3788->DE309_N3790,87,0.46871499208265155,0.49228193690002936,0.12530068076755782,0.8026411353543936
20161009,od_grid_pair,OE307_N3788->DE309_N3792,35,0.5297214069677882,0.5560090634135486,0.13740074247160097,0.8780920300630191
20161009,od_grid_pair,OE307_N3788->DE310_N3787,53,0.4595266901000796,0.39813775174743826,0.06984391911712641,0.8748126119017996
20161009,od_grid_pair,OE307_N3788->DE310_N3788,199,0.5088488040501926,0.5254605043546869,0.09591944081975338,0.9077747094346496
20161009,od_grid_pair,OE307_N3788->DE310_N3789,107,0.46117466649612265,0.4142414954632355,0.10429298293529171,0.8954055776408825
20161009,od_grid_pair,OE307_N3788->DE310_N3792,60,0.4794862716933545,0.4653901010530149,0.05003590973001952,0.9164891410999504
20161009,od_grid_pair,OE307_N3788->DE311_N3788,38,0.5520922675091211,0.5994648944456246,0.21352228932115438,0.9226423492044226
20161009,od_grid_pair,OE307_N3788->DE311_N3790,37,0.5441308300683775,0.6249051679664978,0.10078900251873882,0.9292902011956423
20161009,od_grid_pair,OE307_N3788->DE311_N3793,31,0.4433265821083074,0.4423421236306254,0.11529046419648185,0.9141251681688061
20161009,od_grid_pair,OE307_N3788->DE312_N3794,44,0.48022665890538313,0.46827299487148366,0.12955320203522186,0.8741652252197575
20161009,od_grid_pair,OE307_N3789->DE307_N3788,175,0.47781371159212327,0.48236882833125966,0.07322449144741502,0.8829251762611396
20161009,od_grid_pair,OE307_N3789->DE307_N3789,212,0.4910642220185143,0.44718740832903425,0.07834795011076381,0.9259500905329814
20161009,od_grid_pair,OE307_N3789->DE308_N3786,70,0.50674206987441,0.5359299608533366,0.04809981893403737,0.9096713501046946
20161009,od_grid_pair,OE307_N3789->DE308_N3787,53,0.4090039997885305,0.3426850362637696,0.06703183321700604,0.8539303452391792
20161009,od_grid_pair,OE307_N3789->DE308_N3788,100,0.49734085920351206,0.510919592551007,0.08978545200740448,0.8835229974003378
20161009,od_grid_pair,OE307_N3789->DE308_N3789,90,0.4441036672882029,0.3707452027635319,0.0830789305981246,0.8799037012310466
20161009,od_grid_pair,OE307_N3789->DE308_N3790,30,0.4962896650785462,0.4732548376981357,0.05643289938194803,0.9174379672058184
20161009,od_grid_pair,OE307_N3789->DE309_N3786,38,0.5039404872756041,0.4989429389332281,0.03017327709161533,0.9441790833409199
20161009,od_grid_pair,OE307_N3789->DE309_N3788,78,0.5197289535134344,0.5636107992190897,0.15494997926339535,0.8926551957838942
20161009,od_grid_pair,OE307_N3789->DE309_N3789,66,0.5022347408169641,0.5506782387036082,0.09877704609595485,0.8300862845062159
20161009,od_grid_pair,OE307_N3789->DE309_N3790,33,0.43581369486446414,0.40498588899341487,0.09666798167086456,0.8311585186983482
20161009,od_grid_pair,OE307_N3789->DE310_N3786,54,0.5078924603803472,0.5735137923709526,0.13679584054056787,0.8779220910589832
20161009,od_grid_pair,OE307_N3789->DE310_N3788,171,0.511579431252107,0.5028323167339341,0.08931407357954257,0.9209530745809689
20161009,od_grid_pair,OE307_N3789->DE310_N3789,69,0.533551665078253,0.573741389251358,0.08909962674111614,0.8999170535813634
20161009,od_grid_pair,OE307_N3789->DE311_N3788,34,0.5125568025286162,0.5257336206111736,0.17214821108852005,0.8950646880911196
20161009,od_grid_pair,OE307_N3790->DE307_N3788,89,0.5093191403805056,0.5062614430653759,0.10155575112028242,0.8988650502230449
20161009,od_grid_pair,OE307_N3790->DE307_N3789,113,0.5228908303924773,0.5052296705408713,0.12074469699268656,0.8897025055887677
20161009,od_grid_pair,OE307_N3790->DE307_N3790,86,0.517451093723572,0.5261432949959033,0.1417877987841269,0.8553394228143113
20161009,od_grid_pair,OE307_N3790->DE308_N3786,43,0.5024420498351304,0.4758848460939318,0.14265064384628615,0.921048159499894
20161009,od_grid_pair,OE307_N3790->DE308_N3788,74,0.5360728069434408,0.5254352158124197,0.1603425080164679,0.9548376981357287
20161009,od_grid_pair,OE307_N3790->DE308_N3789,102,0.47868929584599496,0.4542783155807767,0.10697356841562226,0.9410847773090968
20161009,od_grid_pair,OE307_N3790->DE308_N3790,270,0.4883450541043679,0.4870977857352391,0.0855592308236984,0.9003611203835766
20161009,od_grid_pair,OE307_N3790->DE308_N3791,47,0.6168315587233311,0.6335133877542763,0.2505619114091788,0.9339716161401592
20161009,od_grid_pair,OE307_N3790->DE309_N3786,42,0.5400671663682619,0.5079709485226434,0.214331522673707,0.9348334496606278
20161009,od_grid_pair,OE307_N3790->DE309_N3787,33,0.4233784756802388,0.3951638191768074,0.12520154968187014,0.8566311615533234
20161009,od_grid_pair,OE307_N3790->DE309_N3788,72,0.5017709004182164,0.5285052448436662,0.10177424412547163,0.8803659757836919
20161009,od_grid_pair,OE307_N3790->DE309_N3789,258,0.5202352250025504,0.5353432666727359,0.08305161897247595,0.9275361879039845
20161009,od_grid_pair,OE307_N3790->DE309_N3790,177,0.5394500116384444,0.5436277931194934,0.11598235871291436,0.9234070747225848
20161009,od_grid_pair,OE307_N3790->DE309_N3791,58,0.49341137551880754,0.4584964444309572,0.16041331593481625,0.9098655661093072
20161009,od_grid_pair,OE307_N3790->DE310_N3786,100,0.5220400772817851,0.5479824800979172,0.1238784531504466,0.8919966821432548
20161009,od_grid_pair,OE307_N3790->DE310_N3788,114,0.45960150936217326,0.4601756036375039,0.08846539010105302,0.8588171031469062
20161009,od_grid_pair,OE307_N3790->DE310_N3789,243,0.5004401663307557,0.5149101245207821,0.08591327041544017,0.8783934694868449
20161009,od_grid_pair,OE307_N3790->DE310_N3790,99,0.5513478997380311,0.5806097573311484,0.12184323126877673,0.945650876500875
20161009,od_grid_pair,OE307_N3790->DE310_N3791,55,0.4204720405278776,0.4135941087811934,0.05103126675365925,0.8442822605933704
20161009,od_grid_pair,OE307_N3790->DE310_N3792,63,0.5304318303589993,0.5150112786898512,0.18218776236862602,0.9099879626538808
20161009,od_grid_pair,OE307_N3790->DE311_N3786,31,0.4427610976728341,0.4472379854135688,0.04723393924680606,0.8980922323713572
20161009,od_grid_pair,OE307_N3790->DE311_N3789,69,0.47478754325989986,0.44637817497648163,0.114554061845659,0.8281542398769965
20161009,od_grid_pair,OE307_N3790->DE311_N3790,81,0.5226938753898026,0.49901880456002995,0.17520407853609687,0.8660263607764594
20161009,od_grid_pair,OE307_N3790->DE311_N3791,43,0.5019821512292466,0.483977179619458,0.09661335841956728,0.9201114718943142
20161009,od_grid_pair,OE307_N3790->DE312_N3787,32,0.5442875079658909,0.5402998209571208,0.12841926379995752,0.9329206243235315
20161009,od_grid_pair,OE307_N3790->DE312_N3789,67,0.45832508624902674,0.4798602049383465,0.04428630676013313,0.8776914595535055
20161009,od_grid_pair,OE307_N3790->DE312_N3790,66,0.48140740393342585,0.5032470488271175,0.10459341081742685,0.8779928989773313
20161009,od_grid_pair,OE307_N3790->DE313_N3788,37,0.5656591711427387,0.6721846265893848,0.08775225320911602,0.9122558391244096
20161009,od_grid_pair,OE307_N3790->DE313_N3789,36,0.441012508274973,0.4271234788941826,0.11644362172386935,0.7864332028444552
20161009,od_grid_pair,OE307_N3790->DE314_N3790,61,0.4994932341956146,0.44504293994476984,0.09961156799077474,0.9289442539374261
20161009,od_grid_pair,OE307_N3790->DE315_N3787,42,0.48629770442655457,0.5128516371802264,0.08771887233332323,0.7998513033714684
20161009,od_grid_pair,OE307_N3790->DE315_N3790,98,0.4754230463465695,0.4619002822201317,0.13948350681273333,0.8315064890399457
20161009,od_grid_pair,OE307_N3790->DE315_N3791,51,0.5118534835413241,0.5109954581778088,0.11804185759516078,0.8734510767861298
20161009,od_grid_pair,OE307_N3790->DE315_N3792,32,0.6628114283980214,0.7273793989419275,0.31596212787910055,0.9201964413963322
20161009,od_grid_pair,OE307_N3790->DE315_N3794,50,0.49609524676559547,0.4510818438381938,0.13962714573281138,0.9013241080731142
20161009,od_grid_pair,OE307_N3791->DE307_N3791,68,0.49874896093842513,0.4912703952093386,0.13809061390465208,0.8436186892442773
20161009,od_grid_pair,OE307_N3791->DE308_N3791,140,0.4889948599231517,0.4849330865171608,0.0862612407570378,0.8907939590730232
20161009,od_grid_pair,OE307_N3791->DE308_N3792,48,0.4752614835270436,0.4874164213678067,0.11329469244074895,0.8776216631768479
20161009,od_grid_pair,OE307_N3791->DE309_N3791,63,0.47396773374681306,0.46150072325230884,0.10813481827653526,0.8380653253623849
20161009,od_grid_pair,OE307_N3791->DE309_N3792,90,0.5017255777307973,0.5324148534781861,0.12948037103349216,0.8224501562831918
20161009,od_grid_pair,OE307_N3791->DE310_N3791,139,0.5400889982033128,0.5490091949139684,0.15166145722695962,0.9327173044437026
20161009,od_grid_pair,OE307_N3791->DE310_N3792,181,0.4958619561908559,0.5367189633720754,0.09120565654113434,0.9173621015790165
20161009,od_grid_pair,OE307_N3791->DE311_N3791,72,0.4823400274914553,0.5098473583588747,0.09449417857757009,0.8164881295582598
20161009,od_grid_pair,OE307_N3791->DE311_N3792,72,0.4239160487832839,0.41485347818610346,0.04813623443490224,0.878939701999818
20161009,od_grid_pair,OE307_N3791->DE311_N3793,39,0.5446987304633043,0.5101862248252562,0.09132097229387309,0.904161482515502
20161009,od_grid_pair,OE307_N3791->DE312_N3791,34,0.5172116793793656,0.532703142860033,0.18865555993890287,0.9273045448568162
20161009,od_grid_pair,OE307_N3791->DE312_N3792,49,0.5329424034354433,0.5250558876784107,0.08902477265600507,0.9490880951658422
20161009,od_grid_pair,OE307_N3791->DE312_N3793,31,0.5708412013330162,0.6811367705519983,0.10790620985443915,0.9010257032743605
20161009,od_grid_pair,OE307_N3791->DE312_N3794,34,0.5292558682806112,0.5359653648125107,0.21446605771856886,0.8828422298425029
20161009,od_grid_pair,OE307_N3791->DE313_N3792,31,0.4738366373221685,0.5422318655863402,0.07428256405587756,0.9094214993070939
20161009,od_grid_pair,OE307_N3792->DE307_N3792,153,0.5005591908248276,0.48129659413912745,0.12409289998887305,0.8888244874012483
20161009,od_grid_pair,OE307_N3792->DE308_N3792,188,0.5165318195504321,0.5219909163556176,0.1010520033583184,0.8812267977624699
